capitulo;cap_fx;cap_nm;grupo;grp_nm;categoria;cat_nm;subcategoria;subcat_nm
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E24;Transtornos de outras glândulas endócrinas;E241;E24.1 Sindr de Nelson
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E24;Transtornos de outras glândulas endócrinas;E242;E24.2 Sindr de Cushing induz p/droga
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E24;Transtornos de outras glândulas endócrinas;E243;E24.3 Sindr do ACTH ectopico
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E24;Transtornos de outras glândulas endócrinas;E244;E24.4 Sindr de pseudo-Cushing induz p/alcool
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E24;Transtornos de outras glândulas endócrinas;E248;E24.8 Outr sindr de Cushing
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E24;Transtornos de outras glândulas endócrinas;E249;E24.9 Sindr de Cushing NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E25;Transtornos de outras glândulas endócrinas;E250;E25.0 Transt adrenogen congen assoc defic enzimat
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E25;Transtornos de outras glândulas endócrinas;E258;E25.8 Outr transt adrenogenitais
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E25;Transtornos de outras glândulas endócrinas;E259;E25.9 Transt adrenogenital NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E26;Transtornos de outras glândulas endócrinas;E260;E26.0 Hiperaldosteronismo prim
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E26;Transtornos de outras glândulas endócrinas;E261;E26.1 Hiperaldosteronismo secund
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E26;Transtornos de outras glândulas endócrinas;E268;E26.8 Outr hiperaldosteronismo
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E26;Transtornos de outras glândulas endócrinas;E269;E26.9 Hiperaldosteronismo NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E270;E27.0 Outr excessos de atividade adrenocortical
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E271;E27.1 Insuf adrenocortical prim
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E272;E27.2 Crise addisoniana
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E273;E27.3 Insuf adrenocortical induz p/drogas
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E274;E27.4 Outr insuf adrenocorticais e as NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E275;E27.5 Hiperfuncao adrenomedular
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E278;E27.8 Outr transt espec da supra-renal
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E27;Transtornos de outras glândulas endócrinas;E279;E27.9 Transt NE da supra-renal
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E28;Transtornos de outras glândulas endócrinas;E280;E28.0 Excesso de estrogeno
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E28;Transtornos de outras glândulas endócrinas;E281;E28.1 Excesso de androgenos
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E28;Transtornos de outras glândulas endócrinas;E282;E28.2 Sindr do ovario policistico
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E28;Transtornos de outras glândulas endócrinas;E283;E28.3 Insuf ovariana prim
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E28;Transtornos de outras glândulas endócrinas;E288;E28.8 Outr disfuncao ovariana
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E28;Transtornos de outras glândulas endócrinas;E289;E28.9 Disfuncao ovariana NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E29;Transtornos de outras glândulas endócrinas;E290;E29.0 Hiperfuncao testicular
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E29;Transtornos de outras glândulas endócrinas;E291;E29.1 Hipofuncao testicular
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E29;Transtornos de outras glândulas endócrinas;E298;E29.8 Outr disfuncao testicular
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E29;Transtornos de outras glândulas endócrinas;E299;E29.9 Disfuncao testicular NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E30;Transtornos de outras glândulas endócrinas;E300;E30.0 Puberdade retardada
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E30;Transtornos de outras glândulas endócrinas;E301;E30.1 Puberdade precoce
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E30;Transtornos de outras glândulas endócrinas;E308;E30.8 Outr transt da puberdade
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E30;Transtornos de outras glândulas endócrinas;E309;E30.9 Transt NE da puberdade
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E31;Transtornos de outras glândulas endócrinas;E310;E31.0 Insuf poliglandular auto-imune
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E31;Transtornos de outras glândulas endócrinas;E311;E31.1 Hiperfuncao poliglandular
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E31;Transtornos de outras glândulas endócrinas;E318;E31.8 Outr disfuncao poliglandular
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E31;Transtornos de outras glândulas endócrinas;E319;E31.9 Disfuncao poliglandular NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E32;Transtornos de outras glândulas endócrinas;E320;E32.0 Hiperplasia persistente do timo
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E32;Transtornos de outras glândulas endócrinas;E321;E32.1 Abscesso do timo
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E32;Transtornos de outras glândulas endócrinas;E328;E32.8 Outr doenc do timo
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E32;Transtornos de outras glândulas endócrinas;E329;E32.9 Doenc do timo NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E340;E34.0 Sindr carcinoide
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E341;E34.1 Outr hipersecrecao de hormonios intestinais
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E342;E34.2 Secrecao hormonal ectopica NCOP
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E343;E34.3 Nanismo NCOP
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E344;E34.4 Alta estatura constitucional
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E345;E34.5 Sindr de resistencia a androgenos
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E348;E34.8 Outr transt endocrinos espec
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E34;Transtornos de outras glândulas endócrinas;E349;E34.9 Transt endocrino NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E35;Transtornos de outras glândulas endócrinas;E350;E35.0 Transt da gland tireoide em doenc COP
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E35;Transtornos de outras glândulas endócrinas;E351;E35.1 Transt das supra-renais em doenc COP
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E20-E35;Transtornos de outras glândulas endócrinas;E35;Transtornos de outras glândulas endócrinas;E358;E35.8 Transt de outr gland endocrinas em doenc COP
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E40-E46;Desnutrição;E44;Desnutrição;E440;E44.0 Desnutric proteico-calorica moderada
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E40-E46;Desnutrição;E44;Desnutrição;E441;E44.1 Desnutric proteico-calorica leve
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E500;E50.0 Defic de vitamina A c/xerose conjuntival
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E501;E50.1 Defic vitamina c/mancha de Bitot xerose conj
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E502;E50.2 Defic de vitamina A c/xerose da cornea
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E503;E50.3 Defic vitamina A c/ulceracao e xerose cornea
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E504;E50.4 Defic de vitamina A c/ceratomalacia
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E505;E50.5 Defic de vitamina A c/cegueira noturna
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E506;E50.6 Defic vitamina A cicatrizes xeroft cornea
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E507;E50.7 Outr manif oculares dev defic vitamina A
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E508;E50.8 Outr manifestacoes dev defic de vitamina A
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E50;Outras deficiências nutricionais;E509;E50.9 Defic NE de vitamina A
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E51;Outras deficiências nutricionais;E511;E51.1 Beriberi
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E51;Outras deficiências nutricionais;E512;E51.2 Encefalopatia de Wernicke
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E51;Outras deficiências nutricionais;E518;E51.8 Outr manifestacoes da defic de tiamina
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E51;Outras deficiências nutricionais;E519;E51.9 Defic NE de tiamina
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E53;Outras deficiências nutricionais;E530;E53.0 Defic de riboflavina
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E53;Outras deficiências nutricionais;E531;E53.1 Defic de piridoxina
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E53;Outras deficiências nutricionais;E538;E53.8 Defic de outr vitaminas espec do grupo B
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E53;Outras deficiências nutricionais;E539;E53.9 Defic NE de vitamina B
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E55;Outras deficiências nutricionais;E550;E55.0 Raquitismo ativo
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E55;Outras deficiências nutricionais;E559;E55.9 Defic NE de vitamina D
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E56;Outras deficiências nutricionais;E560;E56.0 Defic de vitamina E
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E56;Outras deficiências nutricionais;E561;E56.1 Defic de vitamina K
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E56;Outras deficiências nutricionais;E568;E56.8 Defic de outr vitaminas
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E56;Outras deficiências nutricionais;E569;E56.9 Defic vitaminica NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E610;E61.0 Defic de cobre
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E611;E61.1 Defic de ferro
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E612;E61.2 Defic de magnesio
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E613;E61.3 Defic de manganes
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E614;E61.4 Defic de cromo
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E615;E61.5 Defic de molibdenio
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E616;E61.6 Defic de vanadio
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E617;E61.7 Defic de mult elementos nutrientes
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E618;E61.8 Defic de outr elementos nutrientes espec
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E61;Outras deficiências nutricionais;E619;E61.9 Defic de elementos nutrientes NE
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E63;Outras deficiências nutricionais;E630;E63.0 Defic de acido graxo essencial
4;E00-E90;IV.  Doenças endócrinas nutricionais e metabólicas;E50-E64;Outras deficiências nutricionais;E63;Outras deficiências nutricionais;E631;E63.1 Desequilibrio constituintes ingest alimentos
